samID,ItemID,DataID,RivID,SiteID,Continent,Country,RiverName,Primer,Year,Month,Lon,Lat,BarcodeRegion,BarcodeLength,SamVolume,ReferDB,SR_Re,Redundancy_Re,MNTD_Re,GD_Re,SR_Ori,Redundancy_Ori,MNTD_Tre,GD.12S_Tre,GD.16S_Tre,GDvalue.COI_Tre
I036_S031,I036,D015,NR062,S031,Asia,Thailand,Chao Phraya,Riaz01,2016,11,100.4329987,16.3414001,12S,106,0.1,Custom_db,NA,NA,NA,NA,29,1.91701238,NA,NA,NA,NA
I036_S032,I036,D015,NR062,S032,Asia,Thailand,Chao Phraya,Riaz01,2016,11,100.276001,15.8955002,12S,106,0.1,Custom_db,NA,NA,NA,NA,30,2.608329798,NA,NA,NA,NA
I036_S033,I036,D015,NR062,S033,Asia,Thailand,Chao Phraya,Riaz01,2016,11,100.1679993,15.7146997,12S,106,0.1,Custom_db,NA,NA,NA,NA,39,4.073892377,NA,NA,NA,NA
I036_S034,I036,D015,NR062,S034,Asia,Thailand,Chao Phraya,Riaz01,2016,11,100.1200027,15.5579996,12S,106,0.1,Custom_db,NA,NA,NA,NA,33,2.827035793,NA,NA,NA,NA
I036_S035,I036,D015,NR062,S035,Asia,Thailand,Chao Phraya,Riaz01,2016,11,100.0839996,15.276,12S,106,0.1,Custom_db,NA,NA,NA,NA,26,2.307912804,NA,NA,NA,NA
I036_S036,I036,D015,NR062,S036,Asia,Thailand,Chao Phraya,Riaz01,2016,11,100.3970032,14.9385004,12S,106,0.1,Custom_db,NA,NA,NA,NA,35,3.03620702,NA,NA,NA,NA
I036_S037,I036,D015,NR062,S037,Asia,Thailand,Chao Phraya,Riaz01,2016,11,100.4449997,14.6131001,12S,106,0.1,Custom_db,NA,NA,NA,NA,43,3.245525936,NA,NA,NA,NA
I036_S038,I036,D015,NR062,S038,Asia,Thailand,Chao Phraya,Riaz01,2016,11,100.5419998,14.1550999,12S,106,0.1,Custom_db,NA,NA,NA,NA,44,3.420942789,NA,NA,NA,NA
I036_S039,I036,D015,NR062,S039,Asia,Thailand,Chao Phraya,Riaz01,2016,11,100.4929962,13.8176003,12S,106,0.1,Custom_db,NA,NA,NA,NA,21,0.630343721,NA,NA,NA,NA
I037_S001,I037,D015,NR062,S001,Asia,Thailand,Chao Phraya,MiFish,2016,11,98.7577972,18.4023991,12S,170,0.1,Custom_db,25,4.62062373,0.13523449,0.042835765,27,3.581360914,108.8425942,0,0.000604972,0.018962057
I037_S002,I037,D015,NR062,S002,Asia,Thailand,Chao Phraya,MiFish,2016,11,98.6011963,18.0648994,12S,170,0.1,Custom_db,24,4.857473568,0.136661915,0.014908496,26,3.739267047,120.2282427,0,0.000748157,0.011053573
I037_S003,I037,D015,NR062,S003,Asia,Thailand,Chao Phraya,MiFish,2016,11,98.9989014,17.2453995,12S,170,0.1,Custom_db,12,1.361937651,0.129138889,0.010479532,14,1.086493311,158.350391,0,0.001122236,0.019409434
I037_S004,I037,D015,NR062,S004,Asia,Thailand,Chao Phraya,MiFish,2016,11,99.1797028,16.7873993,12S,170,0.1,Custom_db,19,3.358298339,0.08034925,0.014299814,21,2.30289332,149.3932077,1.10E-05,0.00080663,0.02150243
I037_S005,I037,D015,NR062,S005,Asia,Thailand,Chao Phraya,MiFish,2016,11,99.5050964,16.4740009,12S,170,0.1,Custom_db,25,2.591091378,0.134090811,0.040856337,27,3.120816874,127.1718634,0,0.001662885,0.03092661
I037_S006,I037,D015,NR062,S006,Asia,Thailand,Chao Phraya,MiFish,2016,11,99.7341003,16.2208996,12S,170,0.1,Custom_db,22,4.112479862,0.103864483,0.017923881,28,2.992798977,110.8556311,0,0.000604972,0.035128029
I037_S007,I037,D015,NR062,S007,Asia,Thailand,Chao Phraya,MiFish,2016,11,99.9991989,15.9556999,12S,170,0.1,Custom_db,22,3.251074957,0.052855,0.01123027,26,3.716500739,118.7965263,0,0.00065997,0.014504413
I037_S008,I037,D015,NR062,S008,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.0719986,15.8472996,12S,170,0.1,Custom_db,21,2.841153157,0.077718889,0.019693478,31,3.684419941,136.0049416,0,0.00080663,0.017577797
I037_S009,I037,D015,NR062,S009,Asia,Thailand,Chao Phraya,MiFish,2016,11,99.6496964,19.3304005,12S,170,0.1,Custom_db,17,0.560603553,0.090348056,0.016166877,15,1.070250897,148.9246678,0,0.001095169,0.029305287
I037_S010,I037,D015,NR062,S010,Asia,Thailand,Chao Phraya,MiFish,2016,11,99.6377029,19.1375999,12S,170,0.1,Custom_db,10,1.780733452,0.041041,0.006855847,12,1.029717809,141.6442859,0,0.001037096,0.027618782
I037_S011,I037,D015,NR062,S011,Asia,Thailand,Chao Phraya,MiFish,2016,11,99.6496964,18.7880993,12S,170,0.1,Custom_db,14,1.71553697,0.141516757,0.005737185,15,0.981191296,158.5816993,0,0.00080663,0.025884017
I037_S012,I037,D015,NR062,S012,Asia,Thailand,Chao Phraya,MiFish,2016,11,99.553299,18.6555004,12S,170,0.1,Custom_db,16,1.830315521,0.091882703,0.003557208,18,1.07129468,164.1793359,8.46E-06,0.000995608,0.028708883
I037_S013,I037,D015,NR062,S013,Asia,Thailand,Chao Phraya,MiFish,2016,11,99.6496964,18.4867992,12S,170,0.1,Custom_db,6,0.225319062,0.066097143,0,9,0.599337182,204.4318235,0,0.001814917,0.028770585
I037_S014,I037,D015,NR062,S014,Asia,Thailand,Chao Phraya,MiFish,2016,11,99.3965988,18.1613007,12S,170,0.1,Custom_db,18,2.822434421,0.144251143,0.001938183,21,1.78074239,123.646962,0,0.00065997,0.038653095
I037_S015,I037,D015,NR062,S015,Asia,Thailand,Chao Phraya,MiFish,2016,11,99.2398987,17.6068993,12S,170,0.1,Custom_db,23,2.909440144,0.172733333,0.000411255,11,0.909875153,134.9355026,0,0.000725967,0.016693217
I037_S016,I037,D015,NR062,S016,Asia,Thailand,Chao Phraya,MiFish,2016,11,99.1194,17.2695007,12S,170,0.1,Custom_db,20,2.819031556,0.070747442,0.005643157,20,1.175024481,140.8321186,0,0.000725967,0.020863484
I037_S017,I037,D015,NR062,S017,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.3010025,19.1014004,12S,170,0.1,Custom_db,21,3.552975813,0.15531275,0.003642422,25,2.317724568,125.6538802,1.10E-05,0.00065997,0.018038193
I037_S018,I037,D015,NR062,S018,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.276001,18.8845005,12S,170,0.1,Custom_db,17,2.336374857,0.143686111,0.003027801,22,1.987740358,136.0232505,1.22E-05,0.000748157,0.023054034
I037_S019,I037,D015,NR062,S019,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.1800003,18.4867992,12S,170,0.1,Custom_db,15,4.326774493,0.221654828,0.003718297,13,1.997578315,147.5211168,0,0.001445778,0.019383319
I037_S020,I037,D015,NR062,S020,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.1320038,18.1371994,12S,170,0.1,Custom_db,27,2.446626975,0.063544792,0.002408478,29,2.655621243,112.8517791,0.00042614,0.010126214,0.032387754
I037_S021,I037,D015,NR062,S021,Asia,Thailand,Chao Phraya,MiFish,2016,11,99.7823029,17.5105,12S,170,0.1,Custom_db,29,6.584677749,0.069278364,0.008160629,22,2.371397227,118.360966,0,0.000699709,0.029349321
I037_S022,I037,D015,NR062,S022,Asia,Thailand,Chao Phraya,MiFish,2016,11,99.8063965,17.0042992,12S,170,0.1,Custom_db,25,4.433353455,0.076943023,0.001940383,23,3.742652159,113.8959234,0,0.000480958,0.030826813
I037_S023,I037,D015,NR062,S023,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.2160034,16.6427002,12S,170,0.1,Custom_db,23,2.559057868,0.126011458,0.006141622,16,1.909522067,129.6954395,0,0.017948535,0.036463012
I037_S024,I037,D015,NR062,S024,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.2639999,16.3293991,12S,170,0.1,Custom_db,24,4.181883552,0.17694,0.001088435,20,2.524733132,122.3757216,0,0.00065997,0.030612553
I037_S025,I037,D015,NR062,S025,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.8190002,19.1495991,12S,170,0.1,Custom_db,17,2.927315756,0.073799091,0.004357149,29,2.708770949,121.721126,0,0.001368961,0.027671726
I037_S026,I037,D015,NR062,S026,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.7590027,18.5590992,12S,170,0.1,Custom_db,26,4.240208296,0.118211489,0.004162333,27,2.923846962,105.4775421,0,0.010126214,0.037143713
I037_S027,I037,D015,NR062,S027,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.8909988,18.3059998,12S,170,0.1,Custom_db,22,4.424786084,0.043991346,0.003703839,14,1.605624382,115.7929415,0,0.000604972,0.02719602
I037_S028,I037,D015,NR062,S028,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.5419998,17.7033005,12S,170,0.1,Custom_db,7,0.281518603,0.0937155,0.006772297,9,0.154841044,216.7724209,0,0.001122236,0.025878485
I037_S029,I037,D015,NR062,S029,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.1320038,17.6068993,12S,170,0.1,Custom_db,11,0.963930487,0.05640875,0.033241688,17,1.46725206,152.7689493,0,0.001683354,0.026491005
I037_S030,I037,D015,NR062,S030,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.2399979,16.8476009,12S,170,0.1,Custom_db,16,0.98830382,0.141175517,0.003510379,18,2.38071375,120.9195764,0,0.04087092,0.044713371
I037_S031,I037,D015,NR062,S031,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.4329987,16.3414001,12S,170,0.1,Custom_db,16,1.179073052,0.139896538,0,20,2.978624557,129.1456817,0,0.029232151,0.023795366
I037_S032,I037,D015,NR062,S032,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.276001,15.8955002,12S,170,0.1,Custom_db,20,1.601126349,0.066379211,0.002882335,20,2.138782452,141.4441667,0,0.019488101,0.039797644
I037_S033,I037,D015,NR062,S033,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.1679993,15.7146997,12S,170,0.1,Custom_db,31,3.500271441,0.050607385,0.004604605,32,4.452394687,94.07321849,0,0.014583185,0.033846553
I037_S034,I037,D015,NR062,S034,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.1200027,15.5579996,12S,170,0.1,Custom_db,29,1.99966732,0.071188043,0.005193526,28,3.429678486,103.7359743,0,0.02188568,0.035094215
I037_S035,I037,D015,NR062,S035,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.0839996,15.276,12S,170,0.1,Custom_db,25,1.28144854,0.123484444,0.004617889,18,1.891353912,112.5770251,0,0.018232537,0.032620038
I037_S036,I037,D015,NR062,S036,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.3970032,14.9385004,12S,170,0.1,Custom_db,32,4.649954893,0.083682558,0.003037397,30,4.117136265,104.5103217,0,0.01372535,0.031885784
I037_S037,I037,D015,NR062,S037,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.4449997,14.6131001,12S,170,0.1,Custom_db,36,2.948665584,0.073951765,0.00320416,33,3.671689422,98.82638204,0.000346412,0.011136058,0.031573925
I037_S038,I037,D015,NR062,S038,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.5419998,14.1550999,12S,170,0.1,Custom_db,33,0.989207408,0.109524478,0.00412916,29,2.145848764,116.1762075,0,0.014364581,0.028564184
I037_S039,I037,D015,NR062,S039,Asia,Thailand,Chao Phraya,MiFish,2016,11,100.4929962,13.8176003,12S,170,0.1,Custom_db,19,1.07444035,0.098145455,0.018119987,17,0.644941673,118.5020832,0.025550169,0.028826606,0.031502708
I038_S001,I038,D016,NR079,S001,North_America,US,Central Appalachia,MiFish,2018,3,-81.9904,38.096109,12S,170,0.12,Global_db,0,NA,NA,0,NA,NA,NA,NA,NA,NA
I038_S002,I038,D016,NR079,S002,North_America,US,Central Appalachia,MiFish,2018,3,-81.701731,37.940426,12S,170,0.12,Global_db,0,NA,NA,0,NA,NA,NA,NA,NA,NA
I038_S003,I038,D016,NR079,S003,North_America,US,Central Appalachia,MiFish,2018,3,-81.709216,37.940879,12S,170,0.12,Global_db,2,0.999874184,0.0072575,0.009469697,NA,NA,31.84543629,0,0,0.021154721
I038_S004,I038,D016,NR079,S004,North_America,US,Central Appalachia,MiFish,2018,3,-81.6925,38.12379,12S,170,0.12,Global_db,2,0.072769041,0.010861558,0.012280408,NA,NA,91.05972986,0,0,0.013123721
I038_S005,I038,D016,NR079,S005,North_America,US,Central Appalachia,MiFish,2018,3,-82.04093,38.135958,12S,170,0.12,Global_db,0,NA,NA,0,NA,NA,NA,NA,NA,NA
I038_S006,I038,D016,NR079,S006,North_America,US,Central Appalachia,MiFish,2018,3,-81.85926,37.46713,12S,170,0.12,Global_db,6,2.693956078,0.009984278,0.012651052,NA,NA,34.87692306,0,0,0.010300436
I038_S007,I038,D016,NR079,S007,North_America,US,Central Appalachia,MiFish,2018,3,-81.78611,37.5506,12S,170,0.12,Global_db,3,1.092089214,0.011214459,0.011543528,NA,NA,127.3879017,0,0,0.008305313
I038_S008,I038,D016,NR079,S008,North_America,US,Central Appalachia,MiFish,2018,3,-81.88258,37.45198,12S,170,0.12,Global_db,6,2.500015565,0.010776474,0.008499404,NA,NA,89.09392056,0.000413091,0,0.009506676
I038_S009,I038,D016,NR079,S009,North_America,US,Central Appalachia,MiFish,2018,3,-81.9146,37.50047,12S,170,0.12,Global_db,0,NA,NA,0,NA,NA,NA,NA,NA,NA
I038_S010,I038,D016,NR079,S010,North_America,US,Central Appalachia,MiFish,2018,3,-81.98885,38.095698,12S,170,0.12,Global_db,0,NA,NA,0,NA,NA,NA,NA,NA,NA
I038_S011,I038,D016,NR079,S011,North_America,US,Central Appalachia,MiFish,2018,3,-81.634249,37.870456,12S,170,0.12,Global_db,2,0.728120105,0.012359767,0.00988255,NA,NA,13.60461567,0,0,0.008651512
I038_S012,I038,D016,NR079,S012,North_America,US,Central Appalachia,MiFish,2018,3,-81.95258,38.076435,12S,170,0.12,Global_db,7,1.038935681,0.009931613,0.012129357,NA,NA,69.69446393,0.001150725,0.000672023,0.035028047
I038_S013,I038,D016,NR079,S013,North_America,US,Central Appalachia,MiFish,2018,3,-82.042329,38.168048,12S,170,0.12,Global_db,6,2.146700004,0.145066667,0,NA,NA,109.9175507,0.000344243,0,0.006594035
I038_S014,I038,D016,NR079,S014,North_America,US,Central Appalachia,MiFish,2018,3,-81.724334,38.151866,12S,170,0.12,Global_db,0,NA,NA,0,NA,NA,NA,NA,NA,NA
I038_S015,I038,D016,NR079,S015,North_America,US,Central Appalachia,MiFish,2018,3,-81.833405,38.05699,12S,170,0.12,Global_db,2,0,0.14526,0,NA,NA,200.0478305,0,0,0.005360033
I040_S001,I040,D018,NR085,S001,South_America,Brasil,Piracema River,MiFish,2019,NA,-54.6030998,-25.4472008,12S,170,1,Custom_db,24,1.43771921,0.058731455,0.010355554,NA,NA,95.57927618,0,0.01682425,0.031882238
I040_S002,I040,D018,NR085,S002,South_America,Brasil,Piracema River,MiFish,2019,NA,-54.5917015,-25.4416008,12S,170,1,Custom_db,13,0.33011693,0.161145625,0.036821705,NA,NA,116.1864394,0,0.02547619,0.035551634
I040_S003,I040,D018,NR085,S003,South_America,Brasil,Piracema River,MiFish,2019,NA,-54.5847015,-25.4239006,12S,170,1,Custom_db,17,0.739608892,0.091262333,0.034017852,NA,NA,102.5561286,0,0.020562972,0.034712029
I040_S004,I040,D018,NR085,S004,South_America,Brasil,Piracema River,MiFish,2019,NA,-54.5783997,-25.4356995,12S,170,1,Custom_db,12,0.248212682,0.1364545,0.008380952,NA,NA,134.8083531,0,0.02547619,0.037279952
I040_S005,I040,D018,NR085,S005,South_America,Brasil,Piracema River,MiFish,2019,NA,-54.5726013,-25.4377995,12S,170,1,Custom_db,16,0.862684623,0.073532286,0.004194109,NA,NA,121.1747619,0,0.023133344,0.037973256
I041_S001,I041,D018,NR085,S001,South_America,Brasil,Piracema River,MiFish,2020,NA,-54.6030998,-25.4472008,12S,170,1,Custom_db,22,1.28424915,0.067129362,0.01156994,NA,NA,98.15102177,0,0.018506675,0.03271137
I041_S004,I041,D018,NR085,S004,South_America,Brasil,Piracema River,MiFish,2020,NA,-54.5783997,-25.4356995,12S,170,1,Custom_db,4,0.000188698,0.039105758,0.013543514,NA,NA,199.3844572,0,0,0.017348631
I043_S001,I043,D020,NR022,S001,North_America,US,St. Regis River,Riaz03,2015,8,-74.66116,44.97595,12S,130,0.3,Custom_db,12,1.272053988,0.076004,0.003123421,30,3.728445264,88.48073651,0.000242159,0,0.009297388
I043_S002,I043,D020,NR022,S002,North_America,US,St. Regis River,Riaz03,2015,8,-74.66288,44.97681,12S,130,0.3,Custom_db,16,1.742312774,0.06219619,0.002491506,27,2.332313517,94.39160356,0.000172971,0,0.010818389
I043_S003,I043,D020,NR022,S003,North_America,US,St. Regis River,Riaz03,2015,8,-74.66802,44.97152,12S,130,0.3,Custom_db,12,1.658682067,0.112625833,0.001327661,26,2.882376244,103.7192391,0.000248641,0,0.008011741
I043_S004,I043,D020,NR022,S004,North_America,US,St. Regis River,Riaz03,2015,8,-74.66894,44.97002,12S,130,0.3,Custom_db,9,1.367832879,0.071536364,0.002637938,25,2.98028421,60.31824733,0.000330227,0,0.008527756
I043_S005,I043,D020,NR022,S005,North_America,US,St. Regis River,Riaz03,2015,8,-74.65464,44.98509,12S,130,0.3,Custom_db,11,1.226614815,0.06063,0.004099042,24,2.718520155,91.77035724,1.22E-05,0,0.009840737
I043_S006,I043,D020,NR022,S006,North_America,US,St. Regis River,Riaz03,2015,8,-74.66165,44.97633,12S,130,0.3,Custom_db,13,1.398715465,0.062241333,0.002583431,20,2.815401781,83.01467383,1.59E-05,0,0.010526877
I043_S007,I043,D020,NR022,S007,North_America,US,St. Regis River,Riaz03,2015,8,-74.66875,44.97053,12S,130,0.3,Custom_db,10,1.170491295,0.077804167,0.002127091,20,2.335036697,83.6920908,2.50E-05,0,0.007853505
I043_S008,I043,D020,NR022,S008,North_America,US,St. Regis River,Riaz03,2015,8,-74.66991,44.96197,12S,130,0.3,Custom_db,8,1.017654687,0.101364,0.001679293,19,1.798242729,113.1442786,0,0,0.0079157
I043_S009,I043,D020,NR022,S009,North_America,US,St. Regis River,Riaz03,2015,8,-74.70798,44.93314,12S,130,0.3,Custom_db,9,1.026170176,0.054802727,0.002525253,29,3.750301906,63.57887083,0,0,0.010331085
I043_S010,I043,D020,NR022,S010,North_America,US,St. Regis River,Riaz03,2015,8,-74.69936,44.94485,12S,130,0.3,Custom_db,10,1.097070409,0.078790833,0.01010101,24,2.732947415,90.3270351,0,0,0.009884708
I043_S011,I043,D020,NR022,S011,North_America,US,St. Regis River,Riaz03,2015,8,-74.68455,44.95965,12S,130,0.3,Custom_db,7,1.143971398,0.08479125,0,19,2.372111231,90.33710853,0,0,0.010094762
I043_S012,I043,D020,NR022,S012,North_America,US,St. Regis River,Riaz03,2015,8,-74.7224,44.92468,12S,130,0.3,Custom_db,10,1.785521211,0.043224615,0,23,3.239153629,62.87872539,0,0,0.010858152
I043_S013,I043,D020,NR022,S013,North_America,US,St. Regis River,Riaz03,2015,8,-74.4273,44.67514,12S,130,0.3,Custom_db,8,1.54646697,0.08955375,0,17,1.442173526,119.2387377,0,0,0.014521595
I043_S014,I043,D020,NR022,S014,North_America,US,St. Regis River,Riaz03,2015,8,-74.65462,44.98623,12S,130,0.3,Custom_db,13,2.143131796,0.096128571,0,29,3.580265592,102.0208761,0.000248641,0.00049768,0.008609098
I043_S015,I043,D020,NR022,S015,North_America,US,St. Regis River,Riaz03,2015,8,-74.6621,44.97585,12S,130,0.3,Custom_db,11,1.642381876,0.131639091,0,33,3.599353248,105.2859921,0.000709123,0,0.007579905
I043_S016,I043,D020,NR022,S016,North_America,US,St. Regis River,Riaz03,2015,8,-74.72231,44.92522,12S,130,0.3,Custom_db,9,1.713712389,0.073896,0,26,3.14296577,95.83780593,0,0,0.013656652
I043_S017,I043,D020,NR022,S017,North_America,US,St. Regis River,Riaz03,2015,8,-74.77501,44.87748,12S,130,0.3,Custom_db,9,1.182353001,0.046624667,0,21,3.388563216,106.8590717,0,0,0.006350992
I043_S018,I043,D020,NR022,S018,North_America,US,St. Regis River,Riaz03,2015,8,-74.7841,44.81906,12S,130,0.3,Custom_db,10,2.060673187,0.075705385,0,30,3.345570127,108.470641,1.94E-05,0,0.011582256
I043_S019,I043,D020,NR022,S019,North_America,US,St. Regis River,Riaz03,2015,8,-74.71526,44.70581,12S,130,0.3,Custom_db,12,4.103956513,0.067023571,0,16,2.765050419,97.99396994,1.59E-05,0,0.013166785
I043_S020,I043,D020,NR022,S020,North_America,US,St. Regis River,Riaz03,2015,8,-74.6694,44.97076,12S,130,0.3,Custom_db,11,1.693721424,0.081023333,0,30,4.571830394,80.33298328,0.000276268,0,0.008686413
I043_S021,I043,D020,NR022,S021,North_America,US,St. Regis River,Riaz03,2015,8,-74.6703,44.96198,12S,130,0.3,Custom_db,6,0.663703551,0.042934444,0,22,3.229474196,65.00616128,0,0,0.003286482
I043_S022,I043,D020,NR022,S022,North_America,US,St. Regis River,Riaz03,2015,8,-74.69939,44.94416,12S,130,0.3,Custom_db,9,0.883029977,0.072394,0,23,2.424442307,80.76900943,0,0,0.012628176
I043_S023,I043,D020,NR022,S023,North_America,US,St. Regis River,Riaz03,2015,8,-74.70796,44.93361,12S,130,0.3,Custom_db,11,2.064123294,0.037595333,0.005050505,22,3.26274631,64.05565164,0,0,0.009986706
I043_S024,I043,D020,NR022,S024,North_America,US,St. Regis River,Riaz03,2015,8,-74.42733,44.67511,12S,130,0.3,Custom_db,4,0.702183584,0.021412,0,10,0.78325374,140.2177443,0,0,0.025082
I043_S025,I043,D020,NR022,S025,North_America,US,St. Regis River,Riaz03,2015,8,-74.29954,44.43127,12S,130,0.3,Custom_db,13,2.599022141,0.107168462,0,26,4.330484656,98.51802191,0.000207201,0.000271979,0.006403491
I043_S026,I043,D020,NR022,S026,North_America,US,St. Regis River,Riaz03,2015,8,-74.68586,44.95969,12S,130,0.3,Custom_db,10,1.04549518,0.057025,0,23,2.464487032,103.6077761,0,0,0.005776486
I043_S027,I043,D020,NR022,S027,North_America,US,St. Regis River,Riaz03,2015,8,-74.64663,44.99655,12S,130,0.3,Custom_db,11,1.832733009,0.131203636,0,30,3.342103332,118.1872038,0.000248641,0,0.005913927
I043_S028,I043,D020,NR022,S028,North_America,US,St. Regis River,Riaz03,2015,8,-74.64661,44.99743,12S,130,0.3,Custom_db,12,1.487684311,0.086913077,0,28,3.104078814,98.94292116,0.000226038,0.000299177,0.006442644
I043_S029,I043,D020,NR022,S029,North_America,US,St. Regis River,Riaz03,2015,8,-74.65363,44.98564,12S,130,0.3,Custom_db,8,1.231177878,0.10365,0,17,1.987593654,77.11175377,0.000330227,0.000427396,0.006088824
I043_S030,I043,D020,NR022,S030,North_America,US,St. Regis River,Riaz03,2015,8,-74.66177,44.97641,12S,130,0.3,Custom_db,10,1.125821513,0.123147,0,24,2.462308451,116.8599695,1.94E-05,0,0.006430668
I043_S031,I043,D020,NR022,S031,North_America,US,St. Regis River,Riaz03,2015,8,-74.66918,44.9707,12S,130,0.3,Custom_db,10,1.004855249,0.112289091,0,27,3.150921913,93.66734297,0.000256843,0,0.006442824
I043_S032,I043,D020,NR022,S032,North_America,US,St. Regis River,Riaz03,2015,8,-74.66943,44.96217,12S,130,0.3,Custom_db,8,0.844060127,0.17695,0,23,2.488939166,125.4542265,0.000330227,0,0.009951335
I043_S033,I043,D020,NR022,S033,North_America,US,St. Regis River,Riaz03,2015,8,-74.6855,44.95921,12S,130,0.3,Custom_db,11,1.757460995,0.064370769,0,23,3.2415577,80.33298328,0.000256843,0,0.008611578
I043_S034,I043,D020,NR022,S034,North_America,US,St. Regis River,Riaz03,2015,8,-74.69952,44.94485,12S,130,0.3,Custom_db,7,0.621937856,0.06839875,0,20,2.002580685,87.56196659,0,0,0.009375485
I043_S035,I043,D020,NR022,S035,North_America,US,St. Regis River,Riaz03,2015,8,-74.7086,44.93349,12S,130,0.3,Custom_db,9,0.865990137,0.115431111,0,18,1.583151253,98.26428014,0,0,0.009208458
I043_S036,I043,D020,NR022,S036,North_America,US,St. Regis River,Riaz03,2015,8,-74.72256,44.92497,12S,130,0.3,Custom_db,5,0.660494999,0.105962,0,17,1.768567386,83.66136205,0,0.000598355,0.004554068
I043_S037,I043,D020,NR022,S037,North_America,US,St. Regis River,Riaz03,2015,8,-74.43856,44.63389,12S,130,0.3,Custom_db,5,1.265093326,0.178998,0,11,1.118073901,130.3861414,0,0,0.017227566
I043_S038,I043,D020,NR022,S038,North_America,US,St. Regis River,Riaz03,2015,8,-74.65984,44.97477,12S,130,0.3,Custom_db,6,0.633065929,0.142278333,0,NA,NA,136.0080973,0,0,0.003596206
I043_S039,I043,D020,NR022,S039,North_America,US,St. Regis River,Riaz03,2015,8,-74.6664,44.97227,12S,130,0.3,Custom_db,7,1.062580593,0.173132857,0,NA,NA,114.6241591,0.000385265,0,0.009476362
I043_S040,I043,D020,NR022,S040,North_America,US,St. Regis River,Riaz03,2015,8,-74.77511,44.87732,12S,130,0.3,Custom_db,5,0.640454786,0.192754,0,NA,NA,101.8584517,0.000462318,0,0.00329069
I043_S041,I043,D020,NR022,S041,North_America,US,St. Regis River,Riaz03,2015,8,-74.78412,44.81905,12S,130,0.3,Custom_db,6,0.886294667,0.138323333,0,NA,NA,119.3140262,0,0,0.005487324
I043_S042,I043,D020,NR022,S042,North_America,US,St. Regis River,Riaz03,2015,8,-74.79042,44.77304,12S,130,0.3,Custom_db,4,0.362968896,0.32274,0,NA,NA,265.554172,0,0,0.012804907
I043_S043,I043,D020,NR022,S043,North_America,US,St. Regis River,Riaz03,2015,8,-74.7665,44.74152,12S,130,0.3,Custom_db,6,1.020996671,0.135896667,0,NA,NA,121.5841796,0,0,0.013751292
I043_S044,I043,D020,NR022,S044,North_America,US,St. Regis River,Riaz03,2015,8,-74.71518,44.70588,12S,130,0.3,Custom_db,5,1.216851061,0.167368,0,NA,NA,150.056157,0,0,0.012591447
I043_S045,I043,D020,NR022,S045,North_America,US,St. Regis River,Riaz03,2015,8,-74.61182,44.68803,12S,130,0.3,Custom_db,4,0.444370639,0.30079,0,NA,NA,265.554172,2.85E-05,0,0.005374377
I043_S046,I043,D020,NR022,S046,North_America,US,St. Regis River,Riaz03,2015,8,-74.64622,44.99689,12S,130,0.3,Custom_db,6,0.220752045,0.206005,0,NA,NA,193.078056,0.000403598,0,0.006346111
I043_S047,I043,D020,NR022,S047,North_America,US,St. Regis River,Riaz03,2015,8,-74.43858,44.63385,12S,130,0.3,Custom_db,11,2.202022501,0.100264545,0,NA,NA,83.53068623,0.000256843,0,0.013842571
I043_S048,I043,D020,NR022,S048,North_America,US,St. Regis River,Riaz03,2015,8,-74.28654,44.61851,12S,130,0.3,Custom_db,5,0.736019499,0.185722,0,NA,NA,150.056157,0,0,0.01053784
I043_S049,I043,D020,NR022,S049,North_America,US,St. Regis River,Riaz03,2015,8,-74.27351,44.57595,12S,130,0.3,Custom_db,1,0,NA,0,NA,NA,NA,0,0,0.007612915
I043_S050,I043,D020,NR022,S050,North_America,US,St. Regis River,Riaz03,2015,8,-74.28012,44.48104,12S,130,0.3,Custom_db,5,0.735796706,0.216796,0,NA,NA,186.2717126,0,0,0.016800052
I043_S051,I043,D020,NR022,S051,North_America,US,St. Regis River,Riaz03,2015,8,-74.29951,44.43128,12S,130,0.3,Custom_db,7,1.739531044,0.141495714,0,NA,NA,126.6489224,0.000355202,0,0.0046767
